promptKey,temperature,timesteps,rewards,leftActions,rightActions,randomActions,DateTime
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:50:33.367164
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:50:33.939921
zero_shot_prompt,0.1,8,8.0,8,0,1,2024-04-26 11:50:34.842168
zero_shot_prompt,0.1,9,9.0,9,0,1,2024-04-26 11:50:35.815586
zero_shot_prompt,0.1,10,10.0,10,0,0,2024-04-26 11:50:36.462633
zero_shot_prompt,0.1,10,10.0,10,0,0,2024-04-26 11:50:37.115334
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:50:37.700595
zero_shot_prompt,0.1,9,9.0,9,0,1,2024-04-26 11:50:38.657241
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:50:39.238606
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:50:39.810447
zero_shot_prompt,0.1,10,10.0,10,0,0,2024-04-26 11:50:40.446011
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:50:41.036156
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:50:41.604520
zero_shot_prompt,0.1,10,10.0,10,0,0,2024-04-26 11:50:42.251737
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:50:42.835740
zero_shot_prompt,0.1,10,10.0,10,0,0,2024-04-26 11:50:43.478295
zero_shot_prompt,0.1,10,10.0,10,0,1,2024-04-26 11:50:44.513167
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:50:45.109132
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:50:45.689134
zero_shot_prompt,0.1,10,10.0,10,0,0,2024-04-26 11:50:46.329727
zero_shot_prompt,0.1,10,10.0,10,0,0,2024-04-26 11:50:46.969433
zero_shot_prompt,0.1,8,8.0,8,0,0,2024-04-26 11:50:47.483106
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:50:48.072000
zero_shot_prompt,0.1,10,10.0,10,0,0,2024-04-26 11:50:48.712880
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:50:49.285667
zero_shot_prompt,0.1,10,10.0,9,1,1,2024-04-26 11:50:50.318271
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:50:50.904221
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:50:51.478404
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:50:52.051702
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:50:52.624868
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:50:53.204622
zero_shot_prompt,0.1,10,10.0,10,0,0,2024-04-26 11:50:53.835819
zero_shot_prompt,0.1,10,10.0,10,0,0,2024-04-26 11:50:54.474587
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:50:55.047690
zero_shot_prompt,0.1,10,10.0,10,0,0,2024-04-26 11:50:55.680868
zero_shot_prompt,0.1,11,11.0,11,0,0,2024-04-26 11:50:56.381658
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:50:56.961501
zero_shot_prompt,0.1,10,10.0,10,0,0,2024-04-26 11:50:57.633882
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:50:58.213555
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:50:58.795680
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:50:59.371622
zero_shot_prompt,0.1,10,10.0,10,0,1,2024-04-26 11:51:00.398435
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:51:00.970308
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:51:01.540547
zero_shot_prompt,0.1,11,11.0,10,1,1,2024-04-26 11:51:02.630731
zero_shot_prompt,0.1,8,8.0,8,0,0,2024-04-26 11:51:03.138949
zero_shot_prompt,0.1,8,8.0,8,0,0,2024-04-26 11:51:03.644464
zero_shot_prompt,0.1,10,10.0,10,0,0,2024-04-26 11:51:04.278869
zero_shot_prompt,0.1,10,10.0,10,0,0,2024-04-26 11:51:04.922679
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:51:05.501612
zero_shot_prompt,0.1,10,10.0,10,0,0,2024-04-26 11:51:06.143847
zero_shot_prompt,0.1,11,11.0,10,1,1,2024-04-26 11:51:07.327737
zero_shot_prompt,0.1,8,8.0,8,0,0,2024-04-26 11:51:07.855679
zero_shot_prompt,0.1,8,8.0,8,0,1,2024-04-26 11:51:08.759276
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:51:09.344339
zero_shot_prompt,0.1,8,8.0,8,0,0,2024-04-26 11:51:09.851487
zero_shot_prompt,0.1,10,10.0,10,0,0,2024-04-26 11:51:10.501205
zero_shot_prompt,0.1,11,11.0,10,1,1,2024-04-26 11:51:11.606589
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:51:12.185155
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:51:12.769078
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:51:13.342848
zero_shot_prompt,0.1,9,9.0,9,0,0,2024-04-26 11:51:13.912919
zero_shot_prompt,0.4,12,12.0,8,4,4,2024-04-26 11:51:16.248692
zero_shot_prompt,0.4,11,11.0,10,1,1,2024-04-26 11:51:17.334457
zero_shot_prompt,0.4,11,11.0,10,1,1,2024-04-26 11:51:18.422155
zero_shot_prompt,0.4,10,10.0,10,0,2,2024-04-26 11:51:19.832671
zero_shot_prompt,0.4,11,11.0,10,1,1,2024-04-26 11:51:20.926546
zero_shot_prompt,0.4,9,9.0,9,0,0,2024-04-26 11:51:21.509090
zero_shot_prompt,0.4,12,12.0,10,2,3,2024-04-26 11:51:23.435984
zero_shot_prompt,0.4,10,10.0,8,2,2,2024-04-26 11:51:24.878984
zero_shot_prompt,0.4,10,10.0,10,0,0,2024-04-26 11:51:25.509440
zero_shot_prompt,0.4,10,10.0,10,0,0,2024-04-26 11:51:26.143357
zero_shot_prompt,0.4,9,9.0,9,0,1,2024-04-26 11:51:27.107462
zero_shot_prompt,0.4,11,11.0,10,1,1,2024-04-26 11:51:28.200198
zero_shot_prompt,0.4,10,10.0,10,0,0,2024-04-26 11:51:28.832346
zero_shot_prompt,0.4,10,10.0,10,0,0,2024-04-26 11:51:29.467126
zero_shot_prompt,0.4,10,10.0,10,0,2,2024-04-26 11:51:30.889283
zero_shot_prompt,0.4,9,9.0,9,0,1,2024-04-26 11:51:31.849703
zero_shot_prompt,0.4,10,10.0,10,0,0,2024-04-26 11:51:32.485757
zero_shot_prompt,0.4,10,10.0,10,0,0,2024-04-26 11:51:33.123132
zero_shot_prompt,0.4,10,10.0,9,1,1,2024-04-26 11:51:34.148982
zero_shot_prompt,0.4,9,9.0,9,0,0,2024-04-26 11:51:34.737040
zero_shot_prompt,0.4,10,10.0,10,0,0,2024-04-26 11:51:35.382951
zero_shot_prompt,0.4,10,10.0,8,2,3,2024-04-26 11:51:37.221940
zero_shot_prompt,0.4,10,10.0,8,2,2,2024-04-26 11:51:38.645448
zero_shot_prompt,0.4,10,10.0,9,1,2,2024-04-26 11:51:40.067885
zero_shot_prompt,0.4,11,11.0,10,1,1,2024-04-26 11:51:41.168244
zero_shot_prompt,0.4,9,9.0,9,0,0,2024-04-26 11:51:41.739218
zero_shot_prompt,0.4,11,11.0,10,1,1,2024-04-26 11:51:42.848793
zero_shot_prompt,0.4,10,10.0,10,0,0,2024-04-26 11:51:43.488287
zero_shot_prompt,0.4,11,11.0,9,2,2,2024-04-26 11:51:44.984256
zero_shot_prompt,0.4,9,9.0,9,0,2,2024-04-26 11:51:46.339337
zero_shot_prompt,0.4,17,17.0,13,4,5,2024-04-26 11:51:49.389642
zero_shot_prompt,0.4,10,10.0,9,1,1,2024-04-26 11:51:50.423298
zero_shot_prompt,0.4,9,9.0,9,0,1,2024-04-26 11:51:51.394490
zero_shot_prompt,0.4,10,10.0,9,1,1,2024-04-26 11:51:52.422711
zero_shot_prompt,0.4,9,9.0,9,0,0,2024-04-26 11:51:53.021802
zero_shot_prompt,0.4,12,12.0,10,2,3,2024-04-26 11:51:54.959015
zero_shot_prompt,0.4,10,10.0,9,1,1,2024-04-26 11:51:55.984759
zero_shot_prompt,0.4,12,12.0,10,2,2,2024-04-26 11:51:57.537931
zero_shot_prompt,0.4,13,13.0,11,2,2,2024-04-26 11:51:59.208759
zero_shot_prompt,0.4,11,11.0,10,1,2,2024-04-26 11:52:00.703092
zero_shot_prompt,0.4,10,10.0,10,0,0,2024-04-26 11:52:01.341279
zero_shot_prompt,0.4,12,12.0,10,2,2,2024-04-26 11:52:02.880750
zero_shot_prompt,0.4,9,9.0,9,0,1,2024-04-26 11:52:03.853609
zero_shot_prompt,0.4,11,11.0,9,2,5,2024-04-26 11:52:06.496239
zero_shot_prompt,0.4,10,10.0,10,0,1,2024-04-26 11:52:07.528973
zero_shot_prompt,0.4,9,9.0,9,0,4,2024-04-26 11:52:09.695273
zero_shot_prompt,0.4,11,11.0,10,1,2,2024-04-26 11:52:11.197358
zero_shot_prompt,0.4,10,10.0,10,0,1,2024-04-26 11:52:12.233740
zero_shot_prompt,0.4,11,11.0,10,1,2,2024-04-26 11:52:13.809110
zero_shot_prompt,0.4,9,9.0,8,1,1,2024-04-26 11:52:14.786837
zero_shot_prompt,0.4,8,8.0,8,0,1,2024-04-26 11:52:15.700929
zero_shot_prompt,0.4,10,10.0,10,0,0,2024-04-26 11:52:16.359410
zero_shot_prompt,0.4,9,9.0,8,1,2,2024-04-26 11:52:17.723097
zero_shot_prompt,0.4,11,11.0,10,1,2,2024-04-26 11:52:19.222559
zero_shot_prompt,0.4,10,10.0,10,0,1,2024-04-26 11:52:20.239829
zero_shot_prompt,0.4,9,9.0,9,0,0,2024-04-26 11:52:20.811557
zero_shot_prompt,0.4,8,8.0,8,0,2,2024-04-26 11:52:22.179443
zero_shot_prompt,0.4,10,10.0,10,0,0,2024-04-26 11:52:22.821238
zero_shot_prompt,0.4,10,10.0,10,0,2,2024-04-26 11:52:24.247502
zero_shot_prompt,0.4,10,10.0,10,0,0,2024-04-26 11:52:24.883579
zero_shot_prompt,0.4,11,11.0,10,1,1,2024-04-26 11:52:25.980291
zero_shot_prompt,0.4,10,10.0,10,0,0,2024-04-26 11:52:26.617814
zero_shot_prompt,0.4,9,9.0,9,0,0,2024-04-26 11:52:27.191346
zero_shot_prompt,0.4,11,11.0,10,1,1,2024-04-26 11:52:28.274385
zero_shot_prompt,0.4,9,9.0,9,0,1,2024-04-26 11:52:29.298126
zero_shot_prompt,0.4,9,9.0,9,0,2,2024-04-26 11:52:30.692982
zero_shot_prompt,0.4,9,9.0,8,1,2,2024-04-26 11:52:32.042082
zero_shot_prompt,0.4,11,11.0,9,2,3,2024-04-26 11:52:33.965564
zero_shot_prompt,0.4,11,11.0,10,1,1,2024-04-26 11:52:35.088917
zero_shot_prompt,0.4,10,10.0,10,0,1,2024-04-26 11:52:36.132400
zero_shot_prompt,0.4,9,9.0,8,1,1,2024-04-26 11:52:37.099559
zero_shot_prompt,0.4,10,10.0,10,0,0,2024-04-26 11:52:37.747398
zero_shot_prompt,0.4,8,8.0,8,0,1,2024-04-26 11:52:38.662296
zero_shot_prompt,0.4,9,9.0,8,1,1,2024-04-26 11:52:39.640465
zero_shot_prompt,0.4,11,11.0,10,1,1,2024-04-26 11:52:40.733082
zero_shot_prompt,0.4,9,9.0,9,0,0,2024-04-26 11:52:41.307343
zero_shot_prompt,0.4,10,10.0,10,0,1,2024-04-26 11:52:42.370243
zero_shot_prompt,0.4,10,10.0,8,2,2,2024-04-26 11:52:43.800006
zero_shot_prompt,0.4,10,10.0,8,2,3,2024-04-26 11:52:45.630081
zero_shot_prompt,0.4,13,13.0,11,2,3,2024-04-26 11:52:47.734816
zero_shot_prompt,0.4,10,10.0,10,0,1,2024-04-26 11:52:48.788176
zero_shot_prompt,0.4,10,10.0,10,0,1,2024-04-26 11:52:49.818202
zero_shot_prompt,0.4,11,11.0,10,1,1,2024-04-26 11:52:50.905745
zero_shot_prompt,0.4,13,13.0,11,2,3,2024-04-26 11:52:52.908858
zero_shot_prompt,0.4,11,11.0,10,1,1,2024-04-26 11:52:54.002855
zero_shot_prompt,0.4,9,9.0,9,0,0,2024-04-26 11:52:54.578496
zero_shot_prompt,0.4,9,9.0,8,1,1,2024-04-26 11:52:55.558154
zero_shot_prompt,0.4,10,10.0,10,0,1,2024-04-26 11:52:56.592471
zero_shot_prompt,0.4,12,12.0,10,2,2,2024-04-26 11:52:58.198824
zero_shot_prompt,0.4,10,10.0,9,1,1,2024-04-26 11:52:59.236690
zero_shot_prompt,0.4,11,11.0,10,1,2,2024-04-26 11:53:00.720567
zero_shot_prompt,0.4,11,11.0,10,1,1,2024-04-26 11:53:01.826553
zero_shot_prompt,0.4,10,10.0,10,0,1,2024-04-26 11:53:02.859377
zero_shot_prompt,0.4,11,11.0,10,1,2,2024-04-26 11:53:04.347986
zero_shot_prompt,0.4,9,9.0,9,0,2,2024-04-26 11:53:05.704822
zero_shot_prompt,0.4,10,10.0,10,0,0,2024-04-26 11:53:06.351414
zero_shot_prompt,0.4,10,10.0,10,0,0,2024-04-26 11:53:07.022028
zero_shot_prompt,0.4,11,11.0,10,1,2,2024-04-26 11:53:08.528892
zero_shot_prompt,0.4,9,9.0,9,0,0,2024-04-26 11:53:09.118093
zero_shot_prompt,0.4,11,11.0,10,1,1,2024-04-26 11:53:10.218388
zero_shot_prompt,0.7,13,13.0,10,3,5,2024-04-26 11:53:13.480571
zero_shot_prompt,0.7,11,11.0,9,2,3,2024-04-26 11:53:15.389155
zero_shot_prompt,0.7,12,12.0,10,2,1,2024-04-26 11:53:16.960906
zero_shot_prompt,0.7,10,10.0,9,1,0,2024-04-26 11:53:18.036296
zero_shot_prompt,0.7,12,12.0,10,2,3,2024-04-26 11:53:19.985218
zero_shot_prompt,0.7,10,10.0,9,1,4,2024-04-26 11:53:22.188227
zero_shot_prompt,0.7,11,11.0,10,1,3,2024-04-26 11:53:24.076495
zero_shot_prompt,0.7,10,10.0,9,1,3,2024-04-26 11:53:25.888499
zero_shot_prompt,0.7,10,10.0,9,1,3,2024-04-26 11:53:27.720330
zero_shot_prompt,0.7,10,10.0,9,1,3,2024-04-26 11:53:29.546720
zero_shot_prompt,0.7,9,9.0,9,0,1,2024-04-26 11:53:30.526608
zero_shot_prompt,0.7,9,9.0,9,0,1,2024-04-26 11:53:31.495234
zero_shot_prompt,0.7,10,10.0,9,1,2,2024-04-26 11:53:32.921533
zero_shot_prompt,0.7,10,10.0,10,0,1,2024-04-26 11:53:33.949867
zero_shot_prompt,0.7,10,10.0,9,1,2,2024-04-26 11:53:35.415903
zero_shot_prompt,0.7,10,10.0,10,0,2,2024-04-26 11:53:36.865617
zero_shot_prompt,0.7,10,10.0,10,0,2,2024-04-26 11:53:38.302055
zero_shot_prompt,0.7,12,12.0,11,1,2,2024-04-26 11:53:39.853256
zero_shot_prompt,0.7,12,12.0,10,2,4,2024-04-26 11:53:42.198772
zero_shot_prompt,0.7,11,11.0,10,1,3,2024-04-26 11:53:44.073968
zero_shot_prompt,0.7,10,10.0,9,1,2,2024-04-26 11:53:45.494128
zero_shot_prompt,0.7,11,11.0,9,2,6,2024-04-26 11:53:48.570958
zero_shot_prompt,0.7,9,9.0,9,0,2,2024-04-26 11:53:49.917621
zero_shot_prompt,0.7,13,13.0,9,4,4,2024-04-26 11:53:52.339212
zero_shot_prompt,0.7,10,10.0,8,2,3,2024-04-26 11:53:54.163970
zero_shot_prompt,0.7,12,12.0,10,2,3,2024-04-26 11:53:56.097683
zero_shot_prompt,0.7,9,9.0,8,1,2,2024-04-26 11:53:57.444459
zero_shot_prompt,0.7,8,8.0,8,0,1,2024-04-26 11:53:58.347807
zero_shot_prompt,0.7,12,12.0,10,2,3,2024-04-26 11:54:00.397315
zero_shot_prompt,0.7,10,10.0,9,1,3,2024-04-26 11:54:02.257203
zero_shot_prompt,0.7,8,8.0,8,0,2,2024-04-26 11:54:03.551022
zero_shot_prompt,0.7,9,9.0,9,0,0,2024-04-26 11:54:04.129023
zero_shot_prompt,0.7,11,11.0,10,1,1,2024-04-26 11:54:05.219115
zero_shot_prompt,0.7,9,9.0,9,0,2,2024-04-26 11:54:06.595797
zero_shot_prompt,0.7,10,10.0,9,1,2,2024-04-26 11:54:08.020701
zero_shot_prompt,0.7,10,10.0,9,1,2,2024-04-26 11:54:09.435776
zero_shot_prompt,0.7,14,14.0,10,4,5,2024-04-26 11:54:12.404256
zero_shot_prompt,0.7,8,8.0,8,0,1,2024-04-26 11:54:13.428929
zero_shot_prompt,0.7,10,10.0,8,2,2,2024-04-26 11:54:14.873429
zero_shot_prompt,0.7,10,10.0,10,0,0,2024-04-26 11:54:15.513192
zero_shot_prompt,0.7,11,11.0,10,1,3,2024-04-26 11:54:17.417278
zero_shot_prompt,0.7,10,10.0,9,1,3,2024-04-26 11:54:19.232173
zero_shot_prompt,0.7,9,9.0,9,0,2,2024-04-26 11:54:20.591020
zero_shot_prompt,0.7,11,11.0,8,3,6,2024-04-26 11:54:23.722722
zero_shot_prompt,0.7,12,12.0,11,1,3,2024-04-26 11:54:25.661664
zero_shot_prompt,0.7,10,10.0,10,0,2,2024-04-26 11:54:27.095924
zero_shot_prompt,0.7,8,8.0,8,0,0,2024-04-26 11:54:27.604558
zero_shot_prompt,0.7,12,12.0,10,2,2,2024-04-26 11:54:29.177030
zero_shot_prompt,0.7,11,11.0,10,1,3,2024-04-26 11:54:31.045758
zero_shot_prompt,0.7,12,12.0,10,2,2,2024-04-26 11:54:32.607327
zero_shot_prompt,0.7,9,9.0,9,0,2,2024-04-26 11:54:33.998141
zero_shot_prompt,0.7,11,11.0,10,1,1,2024-04-26 11:54:35.116626
zero_shot_prompt,0.7,11,11.0,10,1,1,2024-04-26 11:54:36.712359
zero_shot_prompt,0.7,9,9.0,9,0,2,2024-04-26 11:54:38.095282
zero_shot_prompt,0.7,9,9.0,9,0,1,2024-04-26 11:54:39.055507
zero_shot_prompt,0.7,8,8.0,8,0,2,2024-04-26 11:54:40.453077
zero_shot_prompt,0.7,9,9.0,9,0,2,2024-04-26 11:54:41.826484
zero_shot_prompt,0.7,10,10.0,10,0,0,2024-04-26 11:54:42.468304
zero_shot_prompt,0.7,10,10.0,9,1,2,2024-04-26 11:54:43.886946
zero_shot_prompt,0.7,10,10.0,9,1,2,2024-04-26 11:54:45.319804
zero_shot_prompt,0.7,11,11.0,10,1,4,2024-04-26 11:54:47.604600
zero_shot_prompt,0.7,10,10.0,9,1,1,2024-04-26 11:54:48.647364
zero_shot_prompt,0.7,10,10.0,10,0,0,2024-04-26 11:54:49.291506
zero_shot_prompt,0.7,11,11.0,10,1,4,2024-04-26 11:54:51.585130
zero_shot_prompt,0.7,10,10.0,9,1,3,2024-04-26 11:54:53.535412
zero_shot_prompt,0.7,10,10.0,10,0,1,2024-04-26 11:54:54.591588
zero_shot_prompt,0.7,11,11.0,9,2,3,2024-04-26 11:54:56.495453
zero_shot_prompt,0.7,10,10.0,9,1,2,2024-04-26 11:54:57.926372
zero_shot_prompt,0.7,11,11.0,10,1,2,2024-04-26 11:54:59.423058
zero_shot_prompt,0.7,9,9.0,9,0,0,2024-04-26 11:55:00.016630
zero_shot_prompt,0.7,10,10.0,9,1,1,2024-04-26 11:55:01.069620
zero_shot_prompt,0.7,9,9.0,7,2,4,2024-04-26 11:55:03.207754
zero_shot_prompt,0.7,9,9.0,9,0,2,2024-04-26 11:55:04.566027
zero_shot_prompt,0.7,8,8.0,8,0,1,2024-04-26 11:55:05.471875
zero_shot_prompt,0.7,12,12.0,10,2,5,2024-04-26 11:55:08.216623
zero_shot_prompt,0.7,13,13.0,10,3,5,2024-04-26 11:55:11.002062
zero_shot_prompt,0.7,9,9.0,9,0,2,2024-04-26 11:55:12.362375
zero_shot_prompt,0.7,10,10.0,10,0,2,2024-04-26 11:55:13.814325
zero_shot_prompt,0.7,10,10.0,9,1,3,2024-04-26 11:55:15.634508
zero_shot_prompt,0.7,10,10.0,10,0,4,2024-04-26 11:55:17.834443
zero_shot_prompt,0.7,9,9.0,9,0,3,2024-04-26 11:55:19.605273
zero_shot_prompt,0.7,9,9.0,9,0,0,2024-04-26 11:55:20.205011
zero_shot_prompt,0.7,11,11.0,9,2,4,2024-04-26 11:55:22.876565
zero_shot_prompt,0.7,10,10.0,10,0,0,2024-04-26 11:55:23.528882
zero_shot_prompt,0.7,12,12.0,11,1,2,2024-04-26 11:55:25.083470
zero_shot_prompt,0.7,16,16.0,9,7,10,2024-04-26 11:55:30.037950
zero_shot_prompt,0.7,8,8.0,8,0,0,2024-04-26 11:55:30.560124
zero_shot_prompt,0.7,11,11.0,9,2,2,2024-04-26 11:55:32.055681
zero_shot_prompt,0.7,9,9.0,9,0,1,2024-04-26 11:55:33.024209
zero_shot_prompt,0.7,10,10.0,10,0,4,2024-04-26 11:55:35.247846
zero_shot_prompt,0.7,9,9.0,9,0,3,2024-04-26 11:55:37.017564
zero_shot_prompt,0.7,13,13.0,11,2,4,2024-04-26 11:55:39.522162
zero_shot_prompt,0.7,10,10.0,9,1,1,2024-04-26 11:55:40.557382
zero_shot_prompt,0.7,11,11.0,8,3,2,2024-04-26 11:55:42.430733
zero_shot_prompt,0.7,10,10.0,10,0,2,2024-04-26 11:55:43.875175
zero_shot_prompt,0.7,13,13.0,10,3,3,2024-04-26 11:55:45.912644
zero_shot_prompt,0.7,9,9.0,7,2,3,2024-04-26 11:55:47.709053
zero_shot_prompt,0.7,13,13.0,10,3,5,2024-04-26 11:55:50.521561
zero_shot_prompt,0.7,10,10.0,8,2,3,2024-04-26 11:55:52.329225
zero_shot_prompt,0.7,10,10.0,10,0,0,2024-04-26 11:55:52.966830
zero_shot_prompt,1,12,12.0,9,3,4,2024-04-26 11:55:55.310018
zero_shot_prompt,1,10,10.0,9,1,1,2024-04-26 11:55:56.359480
zero_shot_prompt,1,10,10.0,9,1,2,2024-04-26 11:55:57.839376
zero_shot_prompt,1,9,9.0,9,0,1,2024-04-26 11:55:58.838540
zero_shot_prompt,1,10,10.0,9,1,3,2024-04-26 11:56:00.681725
zero_shot_prompt,1,11,11.0,10,1,4,2024-04-26 11:56:02.965134
zero_shot_prompt,1,14,14.0,11,3,5,2024-04-26 11:56:05.826220
zero_shot_prompt,1,12,12.0,10,2,6,2024-04-26 11:56:09.025531
zero_shot_prompt,1,9,9.0,9,0,0,2024-04-26 11:56:09.602390
zero_shot_prompt,1,11,11.0,10,1,3,2024-04-26 11:56:11.494192
zero_shot_prompt,1,9,9.0,9,0,0,2024-04-26 11:56:12.068315
zero_shot_prompt,1,13,13.0,10,3,3,2024-04-26 11:56:14.062814
zero_shot_prompt,1,12,12.0,10,2,4,2024-04-26 11:56:16.400574
zero_shot_prompt,1,12,12.0,10,2,3,2024-04-26 11:56:18.345593
zero_shot_prompt,1,9,9.0,8,1,0,2024-04-26 11:56:19.321522
zero_shot_prompt,1,13,13.0,10,3,4,2024-04-26 11:56:21.691708
zero_shot_prompt,1,15,15.0,11,4,8,2024-04-26 11:56:25.816291
zero_shot_prompt,1,11,11.0,9,2,6,2024-04-26 11:56:28.962030
zero_shot_prompt,1,9,9.0,9,0,2,2024-04-26 11:56:30.312654
zero_shot_prompt,1,9,9.0,8,1,2,2024-04-26 11:56:31.669751
zero_shot_prompt,1,9,9.0,8,1,2,2024-04-26 11:56:33.051331
zero_shot_prompt,1,11,11.0,10,1,2,2024-04-26 11:56:34.540093
zero_shot_prompt,1,10,10.0,10,0,1,2024-04-26 11:56:35.585013
zero_shot_prompt,1,11,11.0,10,1,4,2024-04-26 11:56:38.291207
zero_shot_prompt,1,9,9.0,8,1,2,2024-04-26 11:56:39.655975
zero_shot_prompt,1,12,12.0,10,2,4,2024-04-26 11:56:42.010173
zero_shot_prompt,1,17,17.0,11,6,9,2024-04-26 11:56:46.701294
zero_shot_prompt,1,14,14.0,8,6,6,2024-04-26 11:56:50.349311
zero_shot_prompt,1,12,12.0,10,2,3,2024-04-26 11:56:52.307975
zero_shot_prompt,1,12,12.0,9,3,6,2024-04-26 11:56:55.429523
zero_shot_prompt,1,9,9.0,8,1,2,2024-04-26 11:56:56.818782
zero_shot_prompt,1,13,13.0,11,2,3,2024-04-26 11:56:58.824735
zero_shot_prompt,1,9,9.0,8,1,3,2024-04-26 11:57:00.593718
